Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Dominica,DMA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,109.6276868,112.0341398,121.07754,125.1246761,133.1341858,144.0622204,148.074524,137.3608997,130.2994305,125.4452081,130.8378131,125.6547983,127.5332506,128.6150119,131.6440456,127.3550222,120.0383077,119.1739315,119.7330889,120.3410929,119.6284758,120.3106171,121.932589,120.186404,117.5423807,112.811519,107.8615371,106.1171292,102.682947,100.0387389,101.2502206,100,95.19719868,95.53987849,94.4246792,94.08257381,97.32172842,97.91513279,96.06717246,94.13345145,96.09556868,95.14493026,92.95357932,97.12952749,95.95228468
Denmark,DNK,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,98.52687977,91.89469589,87.57290742,85.89221648,86.63494825,85.10795319,86.2072188,91.70936524,95.89618913,95.92637173,94.33425352,98.5176723,94.66411464,95.57991309,95.63335446,95.56093038,99.66634831,98.68915953,95.52918998,97.15118639,96.74818155,92.76595395,93.73061771,95.57939892,100.5134047,101.4024096,100.1405455,99.73351725,100.4028872,101.743527,104.4620623,100,99.23236599,96.67280288,97.70304585,98.45176653,94.42611549,95.82495982,96.32290053,97.34163044,95.55124669,96.68349527,95.96724357,94.27981028,95.01709586
Dominican Republic,DOM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,143.7058862,146.0969417,147.9032742,141.276852,98.50797835,113.5504064,104.0250596,85.0491579,71.24162216,85.89466986,84.61110002,85.35857915,86.02906596,89.76988341,94.05622228,98.90376947,102.6040011,102.4985596,102.6390644,98.99167639,103.4837431,108.2457201,105.6483412,79.91924968,79.96419359,106.8585748,100.5193766,100.6758437,99.7645039,99.57852142,100,96.42274216,96.33191831,93.5820847,91.69282049,94.25842189,93.69181088,90.79390364,87.79475852,87.01093277,82.09053298,83.34133499,91.28570548,90.34615235
Algeria,DZA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,314.4804159,349.352222,365.4426894,383.2792261,417.5425477,449.8225605,415.3396759,367.4298827,304.0271879,260.7899328,220.9608511,131.7875246,135.1520021,162.1205774,139.9842871,117.3480385,119.5736582,129.0833752,135.4559971,125.2273465,119.3296287,123.2791879,114.3008992,103.0120648,103.4458216,101.6687663,101.242535,99.86713452,102.2307257,100.2617727,100,99.12325559,103.9100202,101.7984821,102.9247458,96.57367517,95.58605423,97.80486484,93.51716634,95.44920595,91.2215043,86.79992584,92.3296144,102.3304808
East Asia & Pacific (excluding high income),EAP,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,94.03155199,88.71337289,88.53907277,77.66885596,80.00061096,81.50699481,86.71708002,90.25028679,94.51484495,100.2676809,107.2913096,107.8969969,107.3375381,95.54045748,91.12933606,92.77079412,94.66390757,90.492983,90.98343319,90.38137735,88.45881129,90.11047008,92.18312036,96.76584595,98.69838361,99.13097952,100.4639865,102.020333,103.9155059,103.7837035,100,100.3983798,97.97119848,99.75637384,99.24998004,93.87035398,94.66628479,95.9641669,97.85488948,95.93779333,96.35981935,97.27501144,96.23044103,96.65843883
Estonia,EST,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Union,EUU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,112.739374,116.7544368,119.9944333,123.455066,119.7909502,123.7838601,124.6919586,123.8852039,126.9925396,131.4249731,138.5496834,142.3461192,135.4700246,117.5397161,100.0040112,106.4921346,115.9750728,110.676619,105.7642281,106.339626,105.3903016,100.0050215,100.6514608,102.1014478,107.08266,107.0177258,103.8378856,102.4798307,103.9491063,105.6818099,106.7008212,100,99.81006173,96.9945931,99.02368183,100.5563246,96.10350567,97.37931386,96.77696272,98.625603,96.98686516,98.25099529,97.81273369,94.53392705,99.11466727
Fiji,FJI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,169.8136364,174.625724,175.3241484,174.4743985,176.8945605,179.3598542,161.3114909,137.0708344,116.967151,117.1158575,118.2740892,121.6360138,121.8940955,126.1489475,126.4830613,124.1543583,124.5716119,128.4618657,109.383118,109.5210336,106.1184737,107.4800987,107.7094688,115.1775732,117.4091273,116.8806931,114.7057412,117.0488335,119.6927254,104.8816632,100,103.8088163,105.8603158,105.6640055,103.8705995,105.6261447,110.1560609,112.2504323,113.3469947,114.0687979,110.3917623,108.3799871,108.2241133,106.3909931
France,FRA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,118.8905875,113.6006603,108.4575465,104.4403964,102.7238602,105.2962993,109.0686491,110.3616328,108.3933024,106.2384474,109.9589565,105.8389855,107.3265757,108.4113586,108.1694024,111.1382486,110.6199195,105.2406905,105.6131807,102.5288343,97.0908206,96.78024153,98.38526694,103.7690542,105.5426369,104.0302922,103.3577741,103.8758905,104.4908079,104.5374739,100,99.21326349,96.01440112,97.33299963,97.3452874,92.04507346,93.01641498,93.49737788,95.57115562,93.89709609,94.94388753,94.42304789,90.10371291,92.0167762
Faroe Islands,FRO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,223.1883264,198.7763283,200.5692803,197.4000047,189.4509867,195.395895,212.7702566,208.9836497,180.8452323,213.6904233,215.154052,167.5608771,151.2488766,146.6276592,98.96928664,109.4032987,108.0623258,106.2499929,107.0419814,102.0448393,96.22286615,96.34696883,96.25298524,100.922376,100.8971437,101.7610064,97.90782114,102.3173996,105.7618324,106.5495268,100,98.16118533,94.77816341,95.81508357,99.27967542,92.67936119,93.73497685,95.82675739,101.1551572,100.583198,103.2303997,102.1304586,97.30201686,100.9311286
United Kingdom,GBR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,119.2560779,139.4350627,143.8321098,138.6971832,127.3815754,121.8178194,124.1268151,115.5593425,115.393984,118.9036903,117.1448482,119.5786577,123.673405,120.2178463,108.6186913,108.7050039,104.0737087,106.4648159,123.3379914,129.2694776,129.1255081,130.4381008,127.2831287,128.1829847,122.9534433,127.7723354,125.4337153,126.1822106,128.2721888,111.7689978,100.3078942,100,99.82954769,103.3988279,102.0769487,108.7331057,113.7639188,102.5113609,97.30270846,99.03760765,98.59795209,98.79935305,102.6179218,101.2014738,103.9188974
Georgia,GEO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.01151615,71.44856571,89.91725987,94.02553274,91.70427627,78.48321249,85.26070504,85.56498902,82.95983213,78.04626897,83.36612826,88.83322317,93.95715294,97.26505455,107.6914214,104.5820969,100,108.4357744,110.3404426,107.1508913,106.3373246,98.32117254,99.16536538,96.9049224,97.14413555,92.56691315,89.454599,91.10280738,109.5574783,119.5436545
Ghana,GHA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,664.7817651,1482.216917,1851.120977,3053.621193,483.5997948,351.5745805,222.8086484,165.2744817,151.8222528,142.0298109,141.7470768,144.082698,127.0466486,110.8414353,89.74076831,103.9796935,112.668174,120.2537811,128.4455867,117.857777,86.02605883,93.35553132,88.56981914,91.03901753,94.17551158,103.5719218,110.0514532,109.4106946,104.3454648,94.75508876,100,94.61931387,88.2298361,88.49258878,69.47158241,68.19334521,78.25829211,77.70516069,76.64834253,73.50115359,74.645874,74.30369855,71.28823471,71.3063405
Gibraltar,GIB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,269.9775166,258.6331276,259.8744644,261.9077692,248.8772059,266.9328304,191.8428954,202.2472028,222.326498,214.9355117,205.3198676,197.2427729,198.9276581,212.5337733,201.2775495,195.2019701,191.6383786,197.6947986,196.6199703,192.0606854,183.5932658,158.5479433,131.5993494,95.25943807,93.8173633,99.67349968,99.20937839,107.5563626,113.743012,102.7993977,100,92.48342214,88.98745503,81.46142854,73.59863641,72.73745923,88.1413793,89.63970586,88.87872649,93.43043878,95.50459698,96.9155664,102.8634145,105.0573753
Guinea-Bissau,GNB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,125.3572477,105.5142515,91.26868576,87.43345906,85.62368892,85.82139335,78.96067569,75.60758738,79.46146309,57.10853067,68.04298958,68.0015807,62.82711565,66.8413449,63.81137857,61.20733435,64.32040696,70.35451667,82.35739417,87.9375313,89.64485325,91.08095366,94.25631116,96.88451118,100.530909,100,102.2957767,99.38945314,102.6536198,106.7379717,99.88310553,101.6810256,101.9356644,104.3402265,102.0532759,108.2254585,105.8536638,98.99229593,100.8954688
Greece,GRC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,83.97141197,87.15987428,90.44068454,83.60852166,81.06157298,78.42828721,73.48335637,75.1892735,77.33310749,78.23961407,82.66287929,83.55349271,85.98531745,86.54327551,87.61393097,90.46114469,94.42136113,94.1161967,91.44983882,91.42677552,85.15823121,86.21659866,88.85936257,94.70819046,96.29594748,96.09241117,96.64700069,97.89316914,99.4641969,100.7726122,100,100.7259137,97.49188654,96.49781635,94.85121495,89.30957949,89.51891099,89.93488275,90.48939705,88.70250794,88.31584011,87.66796929,87.57673121,87.47873752
Grenada,GRD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,92.48533138,96.21133769,111.2541384,118.0931545,124.4878382,132.7921731,132.9209081,123.7900329,111.3060774,109.4966544,115.0210248,106.682885,105.4544172,104.4378962,110.0626207,110.0594645,106.4399101,106.8076788,107.8404623,108.4960173,109.3111468,111.860997,112.471747,110.5794014,106.1270264,102.2752598,101.1556676,101.3940319,98.69923658,98.97652913,100.6345692,100,97.06013594,97.71063007,96.48636006,93.61201794,96.41148223,98.67046156,97.78757575,95.60247419,96.4911524,95.95063846,93.14202287,92.02273055,90.28439815
Greenland,GRL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,826.8347975,896.611135,1014.618573,1186.053665,1221.041641,1258.067021,1190.476069,614.6877633,270.940777,218.2756167,154.2228142,130.7184456,143.3460077,155.852128,88.12575756,89.75003029,96.20452894,98.77180016,99.87230538,89.9212614,94.22311778,94.46862996,95.50278298,92.28645255,88.14784764,89.94989298,92.31069771,94.87295475,94.43384267,100.1146069,100,97.75598807,99.26621609,99.18875594,98.48870946,103.705129,106.2981193,106.7411942,104.9585929,106.8717162,107.3589749,108.3990987,112.9414716,112.623333
High income,HIC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.92662832,93.38708778,91.7774834,100.8345735,106.052569,108.6922327,121.3002505,135.6547821,153.3987541,147.962788,146.6891189,151.8981175,145.6446651,129.1495487,116.1026989,112.0293632,109.6218631,106.1257471,101.5689502,102.230376,100,97.9650511,104.3680029,109.4452524,112.4390483,121.1373027,122.3608026,122.9294853,121.4389496,127.2642571,132.6341824,125.8787808,,
Honduras,HND,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.56078346,94.55637026,90.00607012,89.62745112,93.02285106,93.95409669,94.54936081,95.68869055,96.82649961,98.30659969,98.80132501,102.2957138,102.939993,100,97.49372064,95.41137626,96.81361107,95.81621917,92.63422746,92.95246739,93.60208575,95.27474856,94.10344828,93.36543006,93.98689427,94.72655176,97.66164698
Haiti,HTI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7762356,64.03071705,69.29294978,69.11919956,66.34891601,67.97413084,71.40181784,70.95534366,72.50947135,73.00639969,78.73155903,86.89410649,89.1578224,94.8836171,96.22366524,91.63166994,101.9944516,104.8868913,98.98328196,100,99.75371272,97.0297891,96.00930297,92.12789578,88.3153745,88.98750477,90.76817743,90.2886126,89.08184484,85.67138464,86.0995983,82.22379894,95.15038581
IBRD only,IBD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA only,IDX,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,82.65367218,88.01881521,87.41457993,94.33893779,95.67800843,95.73955671,97.11569313,104.6632702,102.900276,101.1483846,99.60061861,104.5617226,100.8221571,103.3187064,96.49546003,95.85618288,96.67992928,99.03893033,91.69020137,88.90622957,85.56708295,82.00194364,84.87055185,89.64965464,99.02299347,101.8511903,101.5340544,103.4604569,109.0468387,113.1608741,107.7332703,100,100.2248674,95.62982675,97.426936,96.54214834,88.36254762,89.4630601,89.84625994,90.68913186,88.03528834,88.07789631,88.22223024,85.21349098,88.85953387
"Iran, Islamic Rep.",IRN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,208.3447825,228.1003708,271.8018497,318.1417373,376.6567685,424.4227347,251.984914,166.7366092,185.1330747,217.5059092,217.8869737,146.8937855,131.6155876,72.40734573,54.60548046,67.35091131,90.63889654,117.350253,146.0772261,180.8480754,219.5248592,260.5949541,296.5475291,112.4550295,70.55012252,70.3022634,72.15653022,73.84452249,77.51138813,87.47512499,99.01074097,100,114.1151545,126.7420957,123.4582868,91.78213517,97.79943734,100.2452361,101.2885841,116.4154209,128.701445,167.3194107,230.0622037,334.6217731,476.8674445
Iraq,IRQ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,139.5870545,146.7545004,153.0397274,140.3527193,129.8458661,138.4809014,137.2304885,136.8901161,148.0164854,155.712163,142.3829178,141.0439332,144.0106003,144.3732995,133.5226372,125.5174813,125.2135178,125.39945,127.6217907,131.9528338,133.4859739,137.2530755,120.2391161,127.7069379,135.9637016,140.064633,156.9774855,145.7411039,153.6290627,120.2348855,96.67596971,100,100.9196516,99.82547129,104.014958,111.1077982,113.7569309,128.5593363,144.1535161,140.4508284,130.6770656,120.8150075,126.7227653,131.0731961,133.4768071
Israel,ISR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,93.91561833,95.89892849,97.62639731,102.1768487,111.2757551,104.4820612,102.4180037,99.79557155,96.74274297,106.7165543,108.0998354,105.679986,107.3531255,104.6078702,103.2183005,104.2907486,105.0875844,110.2531013,115.349225,112.2457819,106.7982414,112.5511367,111.5086631,100.8597207,95.73024167,89.88284125,87.57870147,87.16624079,88.20189786,98.3449321,95.82764824,100,101.1658458,95.98140567,102.3398478,103.172693,101.8383631,103.5220939,108.4437906,106.2823013,109.1543774,111.4870955,114.3380968,114.7488565,106.0236459
Italy,ITA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,97.36284743,93.81259026,94.92547207,100.1292677,100.9862132,100.5876589,107.6949271,110.8424754,109.9644355,112.6532691,118.3470671,118.3053687,116.4764961,98.1000147,95.68869364,89.26579618,99.27339231,98.7774875,99.25109402,97.98798592,93.19102672,94.50397452,96.80379616,102.8873375,104.6358267,102.832196,102.4438913,103.0798892,103.9328208,105.0653493,100,99.86654795,97.75452206,99.50593556,99.34344076,93.82661778,94.65088794,95.42665365,96.91484264,94.57448478,95.09267878,94.91793713,93.12122931,96.04814993
Jamaica,JAM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,73.84032358,78.92943365,71.5712248,77.50569457,80.90675108,82.92463078,106.3018672,111.9703132,118.7089968,108.8054237,97.36106139,103.9482484,107.0389618,125.2988832,133.2113135,135.3968513,113.7067137,106.9844114,107.012608,118.9032843,125.5160469,111.7740471,104.1497518,105.0461389,106.0767427,99.46255609,90.04843398,82.47717784,88.61876559,99.54213277,100,101.129225,99.88808887,79.64350164,74.5880807,69.42403483,78.92219588,75.1531738,74.48185399,76.62024843,77.30955779,70.69116244,61.01097912,58.11491152
Kazakhstan,KAZ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,102.2457351,101.7727534,105.141346,107.9963069,109.1657453,111.2454451,110.8438407,106.9655572,100.3993531,95.15400323,98.00933559,94.26239105,93.77414532,92.43000069,94.91210014,94.06329969,92.07272986,92.16391593,99.61787823,102.6969141,104.2185942,106.3353707,107.7419615,107.1856674,102.972357,98.65729282,96.00444629,100.0446769,98.68567401,97.47506063,101.7122381,100,100.3835171,101.0440497,100.4101183,99.84209215,103.3776842,103.7003756,102.2306244,98.46218528,98.29327982,97.27278968,94.27188178,92.9413987,92.26678394
"Korea, Rep.",KOR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.7683799,140.8266733,131.4871401,131.4084103,136.2948104,152.7581032,164.4346759,146.648591,97.8944541,99.28867345,104.7318741,98.46979611,104.4455458,103.1074379,107.2415961,127.0166083,136.1020005,137.1450836,108.1420139,91.61405519,100,97.49130219,105.1269795,119.0269394,134.5238039,142.0538734,139.0554482,143.0766679,152.9929916,147.6229196,136.984098,138.9746417,,
Kuwait,KWT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
